"","begin_time","average_response_time","throughput"
"272",1509251460,197.669251174288,120680.237233175
"273",1509251520,141.864825904979,120477.371464514
"274",1509251580,106.806548605282,112322.248234966
"275",1509251640,154.087165955501,126265.177400937
"276",1509251700,146.105643955062,125829.521422623
"277",1509251760,129.531029536807,120925.077882583
"278",1509251820,146.149160447204,118781.189351377
"279",1509251880,119.968395667378,111682.004906206
"280",1509251940,158.71367985702,129741.007145522
"281",1509252000,163.199963650493,128381.20088819
"282",1509252060,112.444324772916,112844.348902212
"283",1509252120,158.503216257743,111716.68307909
"284",1509252180,115.895461385459,108703.128928346
"285",1509252240,133.381245982871,129805.214795585
"286",1509252300,161.665261573645,125003.148779803
"287",1509252360,138.40408192915,119219.904845367
"288",1509252420,139.201571116887,115198.362691958
"289",1509252480,132.389479277461,112015.860364286
"290",1509252540,150.774665615888,126335.764163985
"291",1509252600,136.076144914059,125023.663834555
"292",1509252660,126.106960621198,116697.309630698
"293",1509252720,125.668286466694,113169.112477275
"294",1509252780,104.959876321833,103358.974011843
"295",1509252840,144.014567306868,128869.389002455
"296",1509252900,137.324094413766,121716.500699797
"297",1509252960,130.141175054847,114922.568463879
"298",1509253020,139.683467359014,112983.28475099
"299",1509253080,130.613116550335,98962.8087420179
"300",1509253140,139.314248336245,128948.349284823
"301",1509253200,167.302368204777,126217.436760312
"302",1509253260,141.15180624488,114347.032731096
"303",1509253320,152.270041357362,114091.892081377
"304",1509253380,113.165530667361,105757.029997783
"305",1509253440,143.860688963971,122382.260253898
"306",1509253500,139.843097683433,120261.124444759
"307",1509253560,142.870989888889,113820.062705322
"308",1509253620,136.026060554418,112724.714278899
"309",1509253680,115.727440157252,109449.011588451
"310",1509253740,189.284562193878,129518.194545603
"311",1509253800,154.659169474769,126167.049337156
"312",1509253860,102.436699863787,117542.947388749
"313",1509253920,125.262135007848,116057.010994985
"314",1509253980,119.046825718249,108213.119880054
"315",1509254040,157.165914698041,134851.119843228
"316",1509254100,151.613157146571,127121.01317318
"317",1509254160,126.167840873615,120990.231166149
"318",1509254220,121.451612006325,119921.706413426
"319",1509254280,130.259950137289,113343.653699826
"320",1509254340,141.095316560945,129901.074922796
"321",1509254400,145.629110595911,129217.551688056
"322",1509254460,150.95533555334,123285.869367406
"323",1509254520,127.68371346481,122092.706219096
"324",1509254580,119.763668223571,116921.086306301
"325",1509254640,148.011344465917,135617.371961972
"326",1509254700,109.939832226865,132519.788322207
"327",1509254760,162.699393008727,130951.070931497
"328",1509254820,130.185700825521,131163.348554697
"329",1509254880,149.732891060737,129240.481123479
"330",1509254940,161.363865242566,152505.67421542
"331",1509255000,215.156919239752,153975.305277193
"332",1509255060,182.51405843427,139027.774723741
"333",1509255120,145.545692155409,131726.03314121
"334",1509255180,145.559972947867,121966.466999512
"335",1509255240,152.948986239132,142544.458249533
"336",1509255300,135.14304531563,137242.307657236
"337",1509255360,162.531387658722,129969.404333904
"338",1509255420,187.007559828676,123972.625672001
"339",1509255480,150.203232125311,114842.91939175
"340",1509255540,193.119748924881,128996.082260996
"341",1509255600,145.953173795834,125434.153187409
"342",1509255660,120.239619569751,114694.999537579
"343",1509255720,138.146626701888,116073.522415695
"344",1509255780,117.511435876935,113606.407669626
"345",1509255840,121.116022748377,134072.604453738
"346",1509255900,127.71850307014,131766.619231617
"347",1509255960,188.214985186929,123542.595181184
"348",1509256020,131.276191565032,120960.128686803
"349",1509256080,120.346383856345,118670.280800902
"350",1509256140,153.825808216046,135243.057053041
"351",1509256200,161.271546413947,133258.423759475
"352",1509256260,137.565643105258,120012.232897448
"353",1509256320,128.62811058163,114380.290547808
"354",1509256380,119.564540445096,107299.234433289
"355",1509256440,127.081579560504,123793.255603842
"356",1509256500,141.315618456908,118978.974739481
"357",1509256560,167.071679726337,109970.89601659
"358",1509256620,132.424394079838,111810.271657317
"359",1509256680,129.754759007823,103350.773805644
"360",1509256740,140.381157834013,128721.225730169
"361",1509256800,147.349101234536,132098.374065522
"362",1509256860,138.488224129598,116268.049796087
"363",1509256920,122.594392104151,114853.197535041
"364",1509256980,104.733290028815,109501.282165677
"365",1509257040,122.055737015886,120811.0273186
"366",1509257100,143.344521171115,121061.005676373
"367",1509257160,193.461931091604,111863.35500179
"368",1509257220,121.29451614835,108796.370194691
"369",1509257280,232.469132471218,101753.293869728
"370",1509257340,187.491248548217,125045.20216649
"371",1509257400,134.407433970242,120563.178590325
"372",1509257460,151.875075807432,110823.437884174
"373",1509257520,129.522685717207,108455.771573469
"374",1509257580,119.742146327009,102947.799140978
"375",1509257640,167.394658862993,125966.692972331
"376",1509257700,146.436265652995,126964.545877707
"377",1509257760,151.081236462072,118700.225249902
"378",1509257820,135.637766731618,119832.531408757
"379",1509257880,132.427392132731,110720.524714228
"380",1509257940,159.709148552007,126965.344105463
"381",1509258000,119.382692636305,127698.877373279
"382",1509258060,138.430020891133,116134.656786045
"383",1509258120,134.481947564998,114481.424068277
"384",1509258180,144.773101350829,108550.335904902
"385",1509258240,117.161959823701,124761.933354699
"386",1509258300,148.546294119522,128162.296945252
"387",1509258360,133.003734495041,116841.349078422
"388",1509258420,268.333138879796,113169.968130459
"389",1509258480,101.02668230745,103907.268064251
"390",1509258540,201.077411928318,128173.747622108
"391",1509258600,145.26980482058,134243.06174673
"392",1509258660,153.356690757381,117013.67908025
"393",1509258720,142.412260259259,121035.640556253
"394",1509258780,228.108288027124,118804.052731762
"395",1509258840,162.911714817369,136812.356825502
"396",1509258900,160.753408033659,140729.688494084
"397",1509258960,157.212461886729,130758.340101304
"398",1509259020,146.852455224305,132837.636851443
"399",1509259080,160.485223362844,129547.853927458
"400",1509259140,151.686764782878,150156.405077239
"401",1509259200,133.288687022639,146696.832361762
"402",1509259260,136.470239171695,131587.54108939
"403",1509259320,136.508022811245,122817.565201473
"404",1509259380,122.423807174604,117771.208104049
"405",1509259440,185.356718288612,135082.32453708
"406",1509259500,168.072707822967,133696.541687014
"407",1509259560,232.133243899199,126122.262770512
"408",1509259620,132.381180106879,125302.549923762
"409",1509259680,147.452476454986,110880.724256792
"410",1509259740,143.100568633061,127947.829834218
"411",1509259800,156.467290635832,127340.662206507
"412",1509259860,121.726516716802,115285.142962034
"413",1509259920,119.345972470543,113687.776074724
"414",1509259980,115.939910977454,110512.175835497
"415",1509260040,136.607845136405,126380.318469888
"416",1509260100,131.364328138674,124790.017004816
"417",1509260160,254.721084180893,120897.71515103
"418",1509260220,123.071775081659,119972.493716916
"419",1509260280,135.631365979261,111433.372448449
"420",1509260340,187.44246394046,128485.689456411
"421",1509260400,145.788184326957,143905.980495479
"422",1509260460,161.329328746552,135309.363098186
"423",1509260520,115.750884551562,126023.051894438
"424",1509260580,170.960552706844,118940.3232098
"425",1509260640,155.23805496723,129705.131790793
"426",1509260700,222.6359836677,126925.664199231
"427",1509260760,155.993777800257,117604.425872883
"428",1509260820,137.960273305195,118334.694162478
"429",1509260880,191.93272342193,115003.06995971
"430",1509260940,149.842297735358,129672.827114992
"431",1509261000,151.427122748071,134345.414463661
"432",1509261060,115.793593580975,119642.875608817
"433",1509261120,160.039900712098,115805.975148133
"434",1509261180,146.736631236484,115151.715777975
"435",1509261240,130.750899142718,125175.539456692
"436",1509261300,143.035147681615,126514.315488325
"437",1509261360,134.72537264193,118120.432605363
"438",1509261420,153.067221935313,117296.735408293
"439",1509261480,134.792037357151,107342.693464368
"440",1509261540,149.415122970828,130253.561603687
"441",1509261600,194.628723048341,124874.734710978
"442",1509261660,180.236558633802,118349.889691367
"443",1509261720,120.9401634653,112508.804155427
"444",1509261780,117.569100318565,110637.286984068
"445",1509261840,180.218407505996,124384.405462395
"446",1509261900,157.750994972681,121535.704106206
"447",1509261960,124.168597971065,117259.573574075
"448",1509262020,133.046930377283,119046.473018374
"449",1509262080,131.228241835935,115888.380485892
"450",1509262140,147.205314263801,140123.500278197
"451",1509262200,172.204562932528,129316.914787377
"452",1509262260,118.473577675468,119145.386500405
"453",1509262320,124.307327362445,120109.004257206
"454",1509262380,106.115873619528,115239.549453234
"455",1509262440,128.141993499353,128009.341978854
"456",1509262500,143.891130355792,132680.031002951
"457",1509262560,151.409395714124,127151.508902289
"458",1509262620,114.23407561502,120958.503571595
"459",1509262680,118.642392795034,116673.817108127
"460",1509262740,163.840529327789,136526.265563664
"461",1509262800,150.156775337587,128599.966363319
"462",1509262860,132.262956972588,115267.634811056
"463",1509262920,120.342027957118,130065.364386478
"464",1509262980,177.269384660424,128487.530062229
"465",1509263040,153.54493880865,146981.271313866
"466",1509263100,160.470482091307,143870.816453275
"467",1509263160,172.697699519074,135651.968685325
"468",1509263220,153.14650341691,134358.181098692
"469",1509263280,122.061702575931,138506.324392722
"470",1509263340,145.847841291796,154528.75192209
"471",1509263400,154.717559814893,146235.262021683
"472",1509263460,139.809686289499,131920.948261931
"473",1509263520,135.389394865213,131218.733621045
"474",1509263580,122.11347866321,115834.289835973
"475",1509263640,157.334276378611,132402.548422435
"476",1509263700,121.127443585472,128013.558432165
"477",1509263760,170.451557050167,118819.558886908
"478",1509263820,136.003726038049,119983.796896946
"479",1509263880,271.70642552767,115363.935908693
"480",1509263940,210.847311203942,128773.586475788
"481",1509264000,149.907309048554,131168.831438889
"482",1509264060,148.458799310676,116123.369949443
"483",1509264120,109.612304980916,116796.381372491
"484",1509264180,144.403739458285,111032.80958393
"485",1509264240,137.508072148497,126382.92068519
"486",1509264300,127.282868834434,122200.578589471
"487",1509264360,128.839788261287,116301.15591322
"488",1509264420,114.102016239092,111438.486716031
"489",1509264480,111.333842513738,114366.687629488
"490",1509264540,136.260806650475,134992.139935549
"491",1509264600,144.566885150738,129736.499433299
"492",1509264660,132.806532543299,117023.2296541
"493",1509264720,122.161669312118,115671.772685879
"494",1509264780,161.494572954265,106800.397332221
"495",1509264840,120.670765628593,126248.604972456
"496",1509264900,118.24410012591,127898.476462585
"497",1509264960,128.889854192066,119138.653774853
"498",1509265020,142.379991847666,117171.899060668
"499",1509265080,147.552949290743,111103.505908943
"500",1509265140,133.997737130268,128961.899472119
"501",1509265200,176.573720423513,128554.846000211
"502",1509265260,115.188843498597,113829.104900808
"503",1509265320,125.077780709366,109434.095240631
"504",1509265380,126.637354417828,108288.204871811
"505",1509265440,160.013129418735,124242.483157981
"506",1509265500,127.936937304508,119847.401730892
"507",1509265560,131.097942172615,116562.092393601
"508",1509265620,194.002571503825,115229.895650408
"509",1509265680,123.244027135417,111986.025744264
"510",1509265740,145.41054966047,133227.728713039
"511",1509265800,240.67837608019,134865.803966476
"512",1509265860,138.568003942983,113906.179556673
"513",1509265920,168.705475950271,111715.083346478
"514",1509265980,148.666512118499,112502.155380627
"515",1509266040,155.895966148976,127334.593802478
"516",1509266100,128.976986709296,121624.855643658
"517",1509266160,144.238600467712,119206.182856065
"518",1509266220,122.317871442232,118098.761004982
"519",1509266280,137.422002499303,113156.38532766
"520",1509266340,148.965223040836,136317.232786697
"521",1509266400,295.466084864019,129954.057554883
"522",1509266460,121.8213678162,114812.416827431
"523",1509266520,130.490005575951,119413.313396561
"524",1509266580,119.766714254016,111831.179152458
"525",1509266640,157.338201783501,128077.979464024
"526",1509266700,136.707320953291,130240.377161162
"527",1509266760,152.943774118552,118681.621596253
"528",1509266820,148.723414077989,118566.904119778
"529",1509266880,105.206271187155,116234.538102146
"530",1509266940,146.191131506766,132553.136250202
"531",1509267000,132.647934833258,129356.067577647
"532",1509267060,151.337379063777,116436.135872964
"533",1509267120,130.374842064702,119450.168070632
"534",1509267180,123.489397508318,118165.086055586
"535",1509267240,139.821142480434,134322.390040838
"536",1509267300,156.946860887397,139051.824132829
"537",1509267360,160.537834903093,131563.692043364
"538",1509267420,136.780072413756,131078.503012417
"539",1509267480,114.059491645286,120986.146695603
"540",1509267540,147.094406386708,145808.553518387
"541",1509267600,145.4058174898,157113.809957199
"542",1509267660,167.734561465481,137139.568129572
"543",1509267720,145.448188252405,133962.143796513
"544",1509267780,136.981419618512,125145.04385112
"545",1509267840,155.841960270079,134138.399361769
"546",1509267900,138.832897493086,133356.99011311
"547",1509267960,145.600608534377,127663.600371367
"548",1509268020,132.596950747473,125369.215919351
"549",1509268080,129.874245048682,123173.497719411
"550",1509268140,122.708271640416,142492.680744886
"551",1509268200,138.111390548748,136725.828509541
"552",1509268260,142.5250956998,122090.254107822
"553",1509268320,135.290912514253,114910.808333164
"554",1509268380,149.592108173366,108107.505283423
"555",1509268440,142.364933601669,130968.672295027
"556",1509268500,141.908079769118,130294.651240552
"557",1509268560,119.465663389716,126274.795240489
"558",1509268620,123.658434881027,118440.073511707
"559",1509268680,131.634791588771,115424.781414395
"560",1509268740,134.916401910031,128954.323026519
"561",1509268800,162.588676975332,129721.791196275
"562",1509268860,120.544000204035,117371.909367671
"563",1509268920,135.276771553335,118191.523778386
"564",1509268980,142.756199270908,113648.069935066
"565",1509269040,126.242560727295,125083.063318601
"566",1509269100,133.813249266715,120948.194117665
"567",1509269160,110.826884037135,117106.005679396
"568",1509269220,158.483250678663,116434.082754993
"569",1509269280,149.004120365464,111843.47137778
"570",1509269340,163.00287181566,133890.099266902
"571",1509269400,144.148822406265,136579.406704122
"572",1509269460,128.86362898824,122435.238226838
"573",1509269520,141.51465092059,116697.833165917
"574",1509269580,155.008305326401,113367.794672397
"575",1509269640,140.219934461262,130875.594860915
"576",1509269700,135.98776994528,128408.117360558
"577",1509269760,136.327631200944,123749.986965431
"578",1509269820,158.619682372902,117837.958942025
"579",1509269880,143.478737406602,114810.955153467
"580",1509269940,147.21595206789,136031.792178605
"581",1509270000,175.975037600666,133402.394241914
"582",1509270060,160.907452910216,117473.405138145
"583",1509270120,148.562870570126,115260.288080774
"584",1509270180,132.0487909854,114417.09873666
"585",1509270240,122.683568596454,131977.699810292
"586",1509270300,138.111224428281,127080.37131181
"587",1509270360,131.756874574847,118588.69127493
"588",1509270420,118.952171442096,119038.782432897
"589",1509270480,125.426967699189,112494.109753652
"590",1509270540,147.011117539336,128699.200035488
"591",1509270600,148.673079612048,127336.758993879
"592",1509270660,137.292042207497,115147.229643752
"593",1509270720,125.898178577723,113514.167159916
"594",1509270780,105.429592979948,107497.047232772
"595",1509270840,137.43820545227,126070.585799901
"596",1509270900,163.372556525092,125188.211089359
"597",1509270960,123.084418972424,112531.12052903
"598",1509271020,124.714787175257,119516.267970161
"599",1509271080,142.141329406726,109145.311842638
"600",1509271140,124.18609246063,130131.295285196
"601",1509271200,126.90593976805,131635.448290802
"602",1509271260,150.170792623178,121022.391805806
"603",1509271320,139.841021379839,123580.494583776
"604",1509271380,130.744019061435,117718.725645174
"605",1509271440,142.751715997754,143226.559318474
"606",1509271500,151.681813663775,147933.932658193
"607",1509271560,140.694726585459,129347.80186642
"608",1509271620,125.418344973608,133695.361328839
"609",1509271680,197.006664728937,125372.699432896
"610",1509271740,161.092150523276,143266.056646119
"611",1509271800,153.564035716134,140823.834346986
"612",1509271860,158.791333002497,139084.36605822
"613",1509271920,150.041861491466,134645.38197022
"614",1509271980,141.24118621974,123230.573865643
"615",1509272040,134.930674939901,138574.933029723
"616",1509272100,160.688062819385,138012.568293872
"617",1509272160,156.630378483143,130592.179691957
"618",1509272220,154.161349552891,123898.282597635
"619",1509272280,117.083094114742,119452.11366717
"620",1509272340,153.534176619912,134947.594639997
"621",1509272400,156.69381880055,140077.982617398
"622",1509272460,148.027228473792,129875.694274692
"623",1509272520,144.17394282344,128595.958992441
"624",1509272580,204.922715246694,122498.55888935
"625",1509272640,142.224578699422,137758.765910517
"626",1509272700,156.837096941109,133506.473273002
"627",1509272760,135.806449187859,127282.987242309
"628",1509272820,148.199945171049,119497.065319249
"629",1509272880,120.503289571958,116013.72132097
"630",1509272940,140.204826280634,136728.598672729
"631",1509273000,148.368607321931,141364.013286914
"632",1509273060,126.633370058855,126329.956180246
"633",1509273120,153.848156649008,124151.358407219
"634",1509273180,143.746157994909,120467.582532142
"635",1509273240,119.702724153914,132060.222219787
"636",1509273300,181.721210252395,135579.766420331
"637",1509273360,150.283982402754,127110.655557927
"638",1509273420,134.581804190731,123671.877488023
"639",1509273480,144.145079557547,117305.748465845
"640",1509273540,157.057854805638,138001.137832284
"641",1509273600,141.131208109132,139515.897149335
"642",1509273660,161.909896532915,119303.620673023
"643",1509273720,134.104666085625,123721.393863733
"644",1509273780,150.300979993173,110066.788930456
"645",1509273840,160.039494862757,131402.637877849
"646",1509273900,155.43851749512,135818.819269189
"647",1509273960,188.144956548043,123750.802173504
"648",1509274020,148.055803210791,122880.801983387
"649",1509274080,131.735202959158,116344.331756092
"650",1509274140,137.617300808793,135696.562512626
"651",1509274200,183.625744272113,133195.861112637
"652",1509274260,137.590062380072,120315.464550295
"653",1509274320,124.840231595202,117950.626139063
"654",1509274380,152.279572257249,117277.414652126
"655",1509274440,159.026287691419,129181.753294595
"656",1509274500,143.937525555967,130557.150643851
"657",1509274560,150.213554507334,121720.841805936
"658",1509274620,157.674600447825,119627.237234292
"659",1509274680,144.199654485258,113258.711484894
"660",1509274740,146.182587580186,138418.339993858
"661",1509274800,153.485220953569,136399.243233852
"662",1509274860,112.293627055371,126207.25877696
"663",1509274920,152.464204775574,121967.135239569
"664",1509274980,197.426628781111,119420.03633428
"665",1509275040,156.604810131625,129448.366003301
"666",1509275100,137.093008576917,128612.511483117
"667",1509275160,128.065813896087,120107.048620902
"668",1509275220,145.833158431113,126851.113548751
"669",1509275280,160.254182015377,126169.024195255
"670",1509275340,129.851401242406,141890.284414934
"671",1509275400,141.262487008869,145866.617386759
"672",1509275460,127.242841907754,136292.837937337
"673",1509275520,143.510663326515,136615.162677371
"674",1509275580,146.388945755599,130854.132921275
"675",1509275640,147.83171188394,149969.958881971
"676",1509275700,167.753934719047,151964.657040013
"677",1509275760,128.155965576617,145487.9718938
"678",1509275820,147.908360415677,142521.089693689
"679",1509275880,156.253190980386,134751.437711641
"680",1509275940,151.483746489106,150767.119913906
"681",1509276000,187.783992040745,151289.525241605
"682",1509276060,134.583171688097,139298.343909951
"683",1509276120,145.74214062452,128861.004234975
"684",1509276180,174.741783109346,125724.395769109
"685",1509276240,140.417302405093,140220.393220103
"686",1509276300,170.355194093008,132918.227495503
"687",1509276360,140.087183804704,131397.006320954
"688",1509276420,121.291033159132,129220.366686731
"689",1509276480,150.048372241679,127845.467551952
"690",1509276540,170.87522773063,145362.907274326
"691",1509276600,137.11102378775,149107.504725727
"692",1509276660,153.736456857815,135772.928975619
"693",1509276720,146.710074327525,135023.262262829
"694",1509276780,153.855540298058,130951.464062456
"695",1509276840,162.22145495014,136790.530774009
"696",1509276900,126.739273867792,133574.504481902
"697",1509276960,138.546380154565,128141.188268515
"698",1509277020,131.857839784332,124011.737807294
"699",1509277080,123.941865072884,120377.914265711
"700",1509277140,176.17035887543,139678.500586262
"701",1509277200,153.763619791692,134478.933063503
"702",1509277260,141.141817202544,125081.50077949
"703",1509277320,181.219563984281,124115.529420005
"704",1509277380,153.728774992951,111888.645723566
"705",1509277440,142.811502718907,126644.617436402
"706",1509277500,167.439294648193,127837.943503384
"707",1509277560,123.895746898052,119089.980225937
"708",1509277620,154.781164473678,122025.516267921
"709",1509277680,157.656212860113,119255.183395896
"710",1509277740,126.303415214464,129816.468051107
"711",1509277800,137.543878161611,127148.667474899
"712",1509277860,131.520147123424,119306.708528426
"713",1509277920,112.030381367727,115850.725893487
"714",1509277980,125.257639114926,108102.489036695
"715",1509278040,146.903430839038,128047.396497179
"716",1509278100,134.477859139217,120394.172870906
"717",1509278160,135.469671216434,112472.216088454
"718",1509278220,120.200470544137,114103.601396146
"719",1509278280,124.591041264906,105603.410483102
"720",1509278340,137.738415518616,129662.030896422
"721",1509278400,176.343938627466,133741.004508434
"722",1509278460,126.456624385005,118806.856850238
"723",1509278520,120.321820409937,118673.834246386
"724",1509278580,116.347079747926,106847.733823383
"725",1509278640,107.997615787201,125124.927735432
"726",1509278700,120.936881456986,126205.570376633
"727",1509278760,134.114895933693,120097.042259116
"728",1509278820,148.40975990405,116522.581914825
"729",1509278880,135.886096938391,114775.991105401
"730",1509278940,129.477192250008,137196.003535378
"731",1509279000,135.795213142558,131446.893106118
"732",1509279060,114.485653036051,120761.84747684
"733",1509279120,138.275033817576,120929.902774183
"734",1509279180,112.399042157662,113400.695894249
"735",1509279240,152.274896260949,130026.217429856
"736",1509279300,203.203433992136,138419.192562931
"737",1509279360,127.742750309073,125339.362253907
"738",1509279420,167.070092024946,125843.75953074
"739",1509279480,135.734807201812,115504.326783868
"740",1509279540,154.009307856133,132312.284374074
"741",1509279600,130.732896898518,136865.979641129
"742",1509279660,166.203073923703,128062.607039732
"743",1509279720,162.987835024228,128858.531898913
"744",1509279780,132.453299528053,126405.503895201
"745",1509279840,188.587344932462,148355.27270117
"746",1509279900,159.517825404816,148527.678212721
"747",1509279960,138.662876006634,141265.142024561
"748",1509280020,152.698845200716,139307.352624918
"749",1509280080,128.633058325431,123364.924508265
"750",1509280140,139.061713674902,145163.313755574
"751",1509280200,145.409362287676,148582.692203492
"752",1509280260,119.77542383745,126024.580278226
"753",1509280320,119.787985385685,129011.560066758
"754",1509280380,130.283024131265,115589.934340758
"755",1509280440,182.7144560572,132771.784631103
"756",1509280500,127.868122370811,132831.602983057
"757",1509280560,134.825871045526,122793.001297054
"758",1509280620,164.319706903629,121391.846017905
"759",1509280680,129.154385151079,119015.723289187
"760",1509280740,146.774198435119,139055.674622225
"761",1509280800,153.858634177607,136198.808990278
"762",1509280860,130.881122871903,128510.598778774
"763",1509280920,150.162097239853,129686.209815622
"764",1509280980,144.956196525151,123086.756958238
"765",1509281040,127.022513381458,136043.128920682
"766",1509281100,126.846121213227,134395.63158133
"767",1509281160,184.349568520267,121059.495481487
"768",1509281220,174.922417991355,127095.249883307
"769",1509281280,148.752058596168,114093.759263628
"770",1509281340,135.785738213582,129836.261029528
"771",1509281400,128.831088488025,128751.067863381
"772",1509281460,110.928557041929,114816.543930186
"773",1509281520,165.008265293039,116329.045425357
"774",1509281580,118.678853520951,109047.114618237
"775",1509281640,138.848967117536,129909.492569596
"776",1509281700,150.455361586891,125278.745518105
"777",1509281760,145.910470949457,113990.416411579
"778",1509281820,124.055214377566,124789.368704158
"779",1509281880,133.686524787474,115489.99666513
"780",1509281940,124.596374009021,129524.650310316
"781",1509282000,157.947113045229,145125.449095988
"782",1509282060,130.305205620826,138813.934158081
"783",1509282120,136.832444447975,131305.507313138
"784",1509282180,152.868468294654,120717.733739561
"785",1509282240,174.567598545884,131182.106157407
"786",1509282300,140.935428810496,130847.930443088
"787",1509282360,132.825053248084,115970.442443084
"788",1509282420,142.758806615225,117958.927104057
"789",1509282480,184.513221018958,114694.715674176
"790",1509282540,159.91409225779,135044.781688406
"791",1509282600,154.425368441006,131583.90067838
"792",1509282660,149.353128253162,116106.659532966
"793",1509282720,150.873458155278,119651.876761064
"794",1509282780,142.019541487951,115824.329303139
"795",1509282840,166.185818751292,128608.463260206
"796",1509282900,131.183113343475,132697.671058093
"797",1509282960,145.927004434441,118786.169998635
"798",1509283020,133.824213326779,121547.026718389
"799",1509283080,156.941548722858,117964.291953786
"800",1509283140,132.918032140739,131251.433854866
"801",1509283200,143.901841605895,141703.631045287
"802",1509283260,174.069345023084,121831.509953475
"803",1509283320,139.630735706613,121803.007335152
"804",1509283380,164.897277096528,113519.975763311
"805",1509283440,153.50002507448,131906.943877633
"806",1509283500,112.718752047876,120042.246301637
"807",1509283560,131.742636603483,118607.58013581
"808",1509283620,137.726817129115,120059.434894102
"809",1509283680,152.335487370612,116949.651055464
"810",1509283740,154.244484382759,131927.973926016
"811",1509283800,133.197817890719,136610.163791131
"812",1509283860,153.726572933481,123012.175038726
"813",1509283920,151.115576004332,122034.913998242
"814",1509283980,143.99578714664,121211.652686923
"815",1509284040,132.571125839952,139215.412028882
"816",1509284100,157.632445934026,137431.013515165
"817",1509284160,137.002967591546,129620.923892795
"818",1509284220,148.32648776102,128681.30142398
"819",1509284280,171.382447244909,125665.43631478
"820",1509284340,146.168011848352,140413.108002197
"821",1509284400,194.343297497013,141104.925393351
"822",1509284460,149.529605641427,128357.447370941
"823",1509284520,145.051147215708,124774.349753982
"824",1509284580,123.335376467579,114680.851680017
"825",1509284640,145.33316896737,128238.110560608
"826",1509284700,145.13778640465,130345.804518127
"827",1509284760,142.80297922489,128552.897623026
"828",1509284820,131.756156350664,122895.462080404
"829",1509284880,145.975333108506,114084.320892898
"830",1509284940,152.723265512212,134387.707507435
"831",1509285000,184.325463294484,139718.258991051
"832",1509285060,117.590257151254,127149.310574496
"833",1509285120,128.365372970224,124554.735354969
"834",1509285180,124.052356851257,117510.769276345
"835",1509285240,149.6740696805,138575.586071354
"836",1509285300,117.416548121556,129303.59612202
"837",1509285360,126.300759163192,117728.928468359
"838",1509285420,159.401748265461,117620.261658298
"839",1509285480,133.32548050186,107891.311739533
"840",1509285540,156.540661705555,129242.178062474
"841",1509285600,166.267980282785,135000.997697118
"842",1509285660,133.235366207378,117386.31501148
"843",1509285720,122.586234424359,119527.573641636
"844",1509285780,129.756723672288,111567.547149675
"845",1509285840,134.948682850584,125579.364422428
"846",1509285900,115.773440017367,130289.13451456
"847",1509285960,124.783409416484,121393.352513984
"848",1509286020,134.990600016948,124578.590632985
"849",1509286080,126.911665112414,116732.135258623
"850",1509286140,144.618183019199,133989.909701694
"851",1509286200,131.767780642985,136003.920160892
"852",1509286260,150.352931899479,125104.580834432
"853",1509286320,149.049826262354,125219.865138302
"854",1509286380,144.260336115558,122833.150007486
"855",1509286440,121.610919783287,133906.231500752
"856",1509286500,133.571908201164,130127.149188555
"857",1509286560,145.412192862283,121088.76208208
"858",1509286620,128.754108515286,126094.726985864
"859",1509286680,137.788578243046,112985.512905063
"860",1509286740,155.914905052719,135167.813295689
"861",1509286800,133.004981038444,135488.322187176
"862",1509286860,144.296699521466,130033.569218134
"863",1509286920,142.261450551469,121956.74780411
"864",1509286980,127.255273094651,114180.457187243
"865",1509287040,153.562891646161,131440.274382617
"866",1509287100,195.49055113327,123386.937945966
"867",1509287160,149.036629737386,120996.50437341
"868",1509287220,116.773258902602,117997.24166278
"869",1509287280,123.669054125751,112468.969949363
"870",1509287340,122.999376134872,129259.882477432
"871",1509287400,145.418148791482,134185.108714653
"872",1509287460,112.581030721411,122906.595425132
"873",1509287520,113.878560545267,123321.189663956
"874",1509287580,133.230082008153,112627.878050215
"875",1509287640,153.350208089631,127609.745965225
"876",1509287700,131.701654249542,129105.006895413
"877",1509287760,134.149641462081,115724.867079081
"878",1509287820,124.682996125264,115156.326434683
"879",1509287880,126.899959348781,113176.261618689
"880",1509287940,136.216206193599,130370.124394442
"881",1509288000,137.983940363361,133453.656586246
"882",1509288060,140.270194401802,123997.214076596
"883",1509288120,134.196730226527,116211.304997662
"884",1509288180,139.087412327144,123392.733737706
"885",1509288240,241.509328389924,136159.987553094
"886",1509288300,144.083169708346,140969.015232609
"887",1509288360,114.787196056698,127752.997185701
"888",1509288420,150.045737007586,125865.107860648
